hub,betweenness,in_degree,out_degree,hub_out_median_factor,hub_out_pct_delayed,hub_out_trip_count,hub_out_median_dwell,risk_score,risk_score_normalized
IND248001AAA,0.0016148156305636622,3,1,2.051280931,1.0,12.0,636.0,0.003312440510055981,0.7
IND484446AAA,0.0016129801956573612,2,1,2.025531915,1.0,3.0,28.0,0.0032671428645669296,0.7
IND209625AAA,0.002411761466879577,2,1,1.353846154,0.8181818181818182,11.0,43.0,0.003265153986300314,0.7
IND305802AAA,0.0016085751518822387,1,1,2.0165912515,1.0,6.0,18.0,0.0032438385786660064,0.7
IND572101AAA,0.0016159168915074427,3,2,2.0,1.0,13.0,39.0,0.0032318337830148855,0.7
IND754202AAA,0.0016137143696198816,1,1,2.0,1.0,1.0,80.0,0.0032274287392397632,0.7
IND486001AAA,0.001209918690233651,2,1,2.664261931,1.0,2.0,46.0,0.003223540305994898,0.7
IND712602AAA,0.0008057559238661601,2,2,4.0,1.0,3.0,4.0,0.0032230236954646405,0.7
IND175015AAA,0.000809059706697502,1,1,3.97556391,1.0,12.0,562.0,0.0032164685709817746,0.7
IND741156AAA,0.001210285777214911,1,2,2.636363636,1.0,21.0,61.0,0.003190753412217389,0.7
IND713148AAA,0.0012069819943835692,1,1,2.628571429,1.0,17.0,20.0,0.003172638385754088,0.7
IND123401AAB,0.0016126131086761008,1,2,1.96,1.0,13.0,29.0,0.0031607216930051576,0.7
IND591237AAB,0.0020101683093809077,1,1,1.568181818,0.75,4.0,12.0,0.0031523093938909384,0.7
IND484001AAA,0.0016107776737697998,2,2,1.935064935,0.8571428571428571,7.0,28.0,0.003116959394592809,0.7
IND212402AAA,0.0008072242717912009,1,1,3.857142857,1.0,11.0,1103.0,0.003113579333936457,0.7
IND563125AAB,0.0008072242717912009,3,2,3.849056604,1.0,13.0,376.0,0.0031070519142470127,0.7
IND679303AAA,0.00120808325532735,1,1,2.5647058825,1.0,14.0,13.0,0.0030983782314878043,0.7
IND210001AAA,0.0008061230108474204,1,1,3.8225288835,1.0,10.0,45.5,0.003081428492618248,0.7
IND123001AAA,0.0016115118477323203,2,1,1.911764706,1.0,13.0,27.0,0.003080831473795496,0.7
IND201301AAF,0.0016247269790576877,8,3,1.8843085105,1.0,32.0,53.5,0.0030614868738773563,0.7
IND670643AAA,0.0016280307618890297,1,1,1.879120879,1.0,5.0,47.0,0.003059266596319953,0.7
IND401104AAA,0.0012091845162711305,4,4,2.529411765,1.0,77.0,64.0,0.0030585255415120313,0.7
IND764059AAA,0.0016111447607510601,1,1,1.888888889,1.0,3.0,18.0,0.0030432734371532407,0.7
IND124001AAB,0.0012069819943835692,1,1,2.520348837,1.0,4.0,37.0,0.003042015665824569,0.7
IND788806AAA,0.0008072242717912009,2,2,3.75,1.0,9.0,82.0,0.0030270910192170034,0.7
IND764071AAB,0.0016122460216948407,1,2,1.875,1.0,3.0,15.0,0.0030229612906778262,0.7
IND635802AAB,0.0016118789347135804,4,2,1.8571428575,1.0,16.0,48.0,0.0029934894507580344,0.7
IND211011AAA,0.0008050217499036397,1,1,3.714285714,1.0,13.0,30.0,0.0029900807851263697,0.7
IND403702AAA,0.0015821448892315035,1,2,1.887218045,1.0,9.0,59.0,0.0029858523847622197,0.7
IND341505AAA,0.0016107776737697998,1,2,1.852941176,1.0,13.0,50.0,0.0029846762771095574,0.7
IND246725AAB,0.0020098012223996476,1,1,1.4844155845,1.0,10.0,9.0,0.0029833802562771873,0.7
IND673632AAA,0.0024403942514178737,2,4,1.210526316,0.5333333333333333,15.0,154.0,0.0029541614627564563,0.7
IND742147AAA,0.0016107776737697998,1,1,1.833333333,1.0,3.0,7.0,0.0029530924013743735,0.7
IND127201AAA,0.0012091845162711305,1,1,2.4375,1.0,3.0,11.0,0.0029473872584108805,0.7
IND741126AAB,0.0012091845162711305,2,1,2.426470588,1.0,20.0,27.0,0.0029340506641969055,0.6
IND591201AAA,0.0020112695703246885,1,2,1.442622951,1.0,11.0,19.0,0.002901503642798304,0.6
IND600008AAC,0.0012091845162711305,3,3,2.3759398495,1.0,18.0,25.5,0.00287294967760696,0.6
IND574216AAA,0.001209918690233651,2,2,2.359574468,1.0,6.0,15.5,0.002854893249831324,0.6
IND335051AAA,0.0016129801956573612,1,1,1.757731959,0.9,10.0,144.5,0.0028351868391410166,0.6
IND333028AAA,0.002018978396931153,2,2,1.402054292,0.5,2.0,24.5,0.002830717326872603,0.6
IND802213AAB,0.0008061230108474204,1,1,3.5,1.0,5.0,4.0,0.002821430537965971,0.6
IND472001AAA,0.0012121212121212121,2,2,2.322580645,1.0,19.0,222.0,0.0028152492666666667,0.6
IND341512AAA,0.0016096764128260192,1,1,1.727272727,1.0,5.0,13.0,0.002780350167169576,0.6
IND363310AAB,0.0020175100490061122,2,1,1.377622378,1.0,9.0,14.0,0.002779366991350697,0.6
IND691551AAA,0.001222399647596498,2,1,2.263157895,1.0,18.0,647.0,0.002766483413303232,0.6
IND416122AAA,0.0014595378374905935,1,1,1.888655462,1.0,1.0,56.0,0.0027565641087722776,0.6
IND502313AAA,0.0016129801956573612,1,1,1.6958525345000002,1.0,6.0,93.5,0.002735376552903842,0.6
IND370201AAA,0.0020153075271185507,2,2,1.355555556,0.8888888888888888,9.0,109.0,0.002731861315434172,0.6
IND695541AAA,0.00122570343042784,2,2,2.2257575755,1.0,2.0,41.5,0.002728118695591102,0.6
IND173212AAA,0.0008050217499036397,2,4,3.375,1.0,9.0,44.0,0.002716948405924784,0.6
IND786171AAA,0.0012058807334397886,1,1,2.25,1.0,11.0,16.0,0.0027132316502395245,0.6
IND477001AAA,0.0008064900978286806,1,1,3.363636364,1.0,1.0,493.0,0.0027127394202624672,0.6
IND606105AAA,0.0016118789347135804,1,1,1.679131054,1.0,14.0,11.0,0.0027065559745660115,0.6
IND126102AAA,0.00120808325532735,1,2,2.228571429,1.0,7.0,52.0,0.002692299826675844,0.6
IND415409AAB,0.0016085751518822387,1,1,1.666666667,0.8461538461538461,13.0,13.0,0.00268095858700659,0.6
IND343001AAA,0.0020171429620248517,1,1,1.3153846155,0.5,2.0,21.0,0.0026533188195115905,0.6
IND532127AAA,0.0016085751518822387,1,1,1.642857143,1.0,21.0,14.0,0.002642659178322046,0.6
IND754103AAA,0.0012058807334397886,1,1,2.185185185,1.0,1.0,38.0,0.00263507271358956,0.6
IND581402AAA,0.0016074738909384579,1,2,1.6267857145,1.0,10.0,27.0,0.002615015562210414,0.6
IND516227AAA,0.001210285777214911,1,1,2.159491194,1.0,2.0,36.5,0.0026136014781190466,0.6
IND843320AAA,0.0012091845162711305,2,1,2.15,1.0,7.0,29.0,0.0025997467099829305,0.6
IND416510AAA,0.0012088174292898702,2,2,2.1444444445,1.0,20.0,20.0,0.0025922418206554337,0.6
IND521105AAA,0.00120808325532735,1,2,2.143048128,1.0,8.0,22.5,0.0025889805587974235,0.6
IND413304AAA,0.0016118789347135804,2,2,1.603773585,1.0,11.0,15.0,0.0025850888577115794,0.6
IND787057AAA,0.0012157920819338144,1,1,2.12,1.0,10.0,40.0,0.0025774792136996866,0.6
IND606003AAA,0.0016107776737697998,1,1,1.6,1.0,14.0,15.5,0.00257724427803168,0.6
IND732138AAA,0.001215057907971294,1,3,2.117647059,1.0,7.0,5.0,0.002573063805330103,0.6
IND509358AAA,0.0012069819943835692,1,2,2.118644068,1.0,17.0,22.0,0.0025571652425835584,0.6
IND852139AAB,0.0008061230108474204,2,1,3.16,1.0,21.0,115.0,0.0025473487142778483,0.6
IND431127AAA,0.00120808325532735,1,1,2.107142857,1.0,7.0,22.0,0.0025456040021243328,0.6
IND431122AAA,0.0012069819943835692,1,1,2.095238095,1.0,7.0,41.0,0.00252891465461153,0.6
IND443201AAA,0.0004037956793862306,1,1,6.25,1.0,1.0,36.0,0.002523722996163941,0.6
IND413517AAA,0.0008061230108474204,2,2,3.129411765,1.0,3.0,62.0,0.00252269083418314,0.6
IND535558AAA,0.0016107776737697998,1,1,1.565217391,1.0,20.0,22.5,0.002521217228019015,0.6
IND425406AAA,0.0012290072132591819,2,3,2.047619048,1.0,7.0,1.0,0.002516538579998899,0.6
IND276128AAA,0.001210285777214911,1,1,2.0754985755,1.0,6.0,31.0,0.0025119464065574584,0.6
IND515411AAA,0.0012069819943835692,1,1,2.0731489745,1.0,2.0,8.0,0.002502253483896261,0.6
IND503122AAA,0.0016107776737697998,1,1,1.552631579,1.0,19.0,11.0,0.002500944283043151,0.6
IND305901AAA,0.0012025769506084467,1,2,2.076923077,1.0,7.0,56.0,0.0024976598205869722,0.6
IND680587AAA,0.001210285777214911,1,2,2.046511628,1.0,14.0,29.5,0.0024768639162733334,0.5
IND465001AAA,0.0016107776737697998,1,3,1.537572254,0.8888888888888888,9.0,37.0,0.002476687058551108,0.5
IND503187AAA,0.0016096764128260192,1,1,1.538461538,1.0,20.0,19.0,0.0024764252497586404,0.5
IND476111AAA,0.00120845034230861,2,2,2.049019608,1.0,8.0,10.5,0.0024761384466846542,0.5
IND673592AAA,0.0012146908209900336,2,3,2.0294117645,1.0,24.0,45.0,0.0024651078423473375,0.5
IND263645AAA,0.00120808325532735,3,2,2.039215686,1.0,13.0,26.0,0.002463542324257475,0.5
IND505326AAB,0.001204779472496008,2,3,2.043478261,1.0,3.0,5.0,0.00246194066134464,0.5
IND209101AAA,0.0016085751518822387,1,1,1.529411765,0.7058823529411765,17.0,21.0,0.002460173762175358,0.5
IND465669AAB,0.0016085751518822387,1,1,1.527777778,1.0,11.0,23.0,0.002457545371288659,0.5
IND415003AAA,0.0019099535634968707,1,2,1.285714286,0.7777777777777778,9.0,43.0,0.0024556545821845348,0.5
IND535501AAB,0.0016118789347135804,1,2,1.518292683,1.0,18.0,28.0,0.002447303992457464,0.5
IND600016AAC,0.001209918690233651,2,2,2.015550239,0.8333333333333334,12.0,106.5,0.0024386519052710023,0.5
IND250002AAA,0.0012121212121212121,3,1,2.0,1.0,5.0,227.0,0.0024242424242424242,0.5
IND380005AAA,0.0008050217499036397,1,3,3.0,1.0,9.0,31.0,0.002415065249710919,0.5
IND210427AAA,0.0008072242717912009,1,1,2.991525424,1.0,9.0,36.0,0.0024148319319332637,0.5
IND124141AAA,0.001210285777214911,1,1,1.9940084385,1.0,10.0,20.5,0.002413320052763064,0.5
IND503185AAA,0.0016085751518822387,1,1,1.5,1.0,19.0,21.0,0.002412862727823358,0.5
IND581320AAA,0.0014004368335076996,2,2,1.722222222,1.0,5.0,18.0,0.0024118634351742744,0.5
IND508207AAB,0.001059413027916965,3,3,2.24122807,1.0,16.0,22.5,0.0023743862158911956,0.5
IND364004AAB,0.001210285777214911,1,1,1.947368421,1.0,7.0,89.0,0.002356872302933759,0.5
IND731301AAA,0.001210285777214911,2,1,1.943661972,1.0,19.0,24.0,0.0023523864404250867,0.5
IND721133AAA,0.0008050217499036397,1,1,2.9147633235,1.0,2.0,18.5,0.0023464478712389185,0.5
IND344022AAB,0.0016085751518822387,1,2,1.4525788575,0.8,10.0,22.5,0.0023365822563239914,0.5
IND505302AAB,0.0020072316135308263,2,3,1.162891207,0.4,10.0,10.0,0.00233419199378742,0.5
IND465683AAA,0.0016096764128260192,1,1,1.449275362,0.9230769230769232,13.0,7.0,0.0023328643659012906,0.5
IND571301AAA,0.0012179946038213755,1,1,1.913043478,1.0,8.0,18.0,0.0023300766330796763,0.5
IND721139AAC,0.0008116293155663235,2,2,2.857142857,1.0,3.0,38.0,0.00231894090150212,0.5
IND587103AAB,0.00120808325532735,1,2,1.901639344,1.0,19.0,49.0,0.002297338649158086,0.5
IND285001AAD,0.0016107776737697998,1,1,1.424242424,0.9047619047619048,21.0,33.0,0.002294137898614981,0.5
IND571426AAA,0.00120808325532735,2,1,1.897435897,1.0,15.0,17.0,0.0022922605352227302,0.5
IND390020AAA,0.0012088174292898702,3,3,1.8961675575,1.0,10.0,22.5,0.002292120392360002,0.5
IND461111AAA,0.0012113870381586917,1,1,1.878239027,1.0,20.0,17.5,0.002275274411871593,0.5
IND733128AAA,0.0012212983866527174,1,2,1.857142857,1.0,7.0,34.0,0.002268125575037718,0.5
IND816109AAA,0.0012106528641961714,2,1,1.8707537725,1.0,10.0,53.5,0.002264833412882918,0.5
IND431107AAB,0.001210285777214911,1,1,1.87,1.0,6.0,23.0,0.002263234403391884,0.5
IND343029AAB,0.0016151827175449223,1,1,1.4,1.0,2.0,14.5,0.002261255804562891,0.5
IND848101AAA,0.0008061230108474204,2,1,2.794736842,1.0,16.0,40.5,0.0022529016775992513,0.5
IND848210AAA,0.00120845034230861,1,2,1.846153846,0.95,20.0,24.0,0.002230985247153057,0.5
IND571104AAA,0.0012091845162711305,1,2,1.842105263,1.0,17.0,18.0,0.002227445161361159,0.5
IND127021AAA,0.00120808325532735,2,1,1.8421052635,1.0,8.0,52.5,0.0022254165233847258,0.5
IND331701AAA,0.0004037956793862306,1,1,5.484375,1.0,2.0,178.5,0.0022145669291338582,0.5
IND502110AAA,0.0016118789347135804,1,1,1.371428571,0.8947368421052632,19.0,15.0,0.002210576824059248,0.5
IND174103AAA,0.0008068571848099408,4,1,2.7384615385,1.0,6.0,36.0,0.0022095473676644094,0.5
IND815353AAA,0.0012055136464585285,2,3,1.827956989,1.0,11.0,47.0,0.0022036270953787423,0.5
IND802101AAA,0.0008050217499036397,1,2,2.734693878,1.0,15.0,31.0,0.00220148805111833,0.5
IND506132AAA,0.0012069819943835692,1,1,1.823529412,1.0,19.0,10.0,0.002200967166512857,0.5
IND177033AAA,0.000809059706697502,1,1,2.7173492145,1.0,18.0,122.5,0.0021984977584780575,0.5
IND414001AAA,0.0012069819943835692,1,3,1.813953488,1.0,3.0,50.0,0.0021894091986652715,0.5
IND847223AAA,0.001210285777214911,1,1,1.805555556,1.0,3.0,583.0,0.002185238209398161,0.5
IND508377AAB,0.001210285777214911,1,1,1.804347826,1.0,12.0,54.0,0.0021837765109564452,0.5
IND757037AAA,0.0008068571848099408,3,2,2.705882353,1.0,13.0,190.0,0.0021832606177684785,0.5
IND787001AAA,0.0008112622285850633,2,1,2.689787234,1.0,8.0,42.5,0.0021821227858744934,0.5
IND713145AAB,0.001210285777214911,1,2,1.791666667,1.0,3.0,8.0,0.0021684286845801443,0.5
IND825301AAA,0.0008061230108474204,1,1,2.6675824175,1.0,14.0,64.0,0.00215039957007874,0.5
IND515201AAA,0.0008050217499036397,1,2,2.666666667,1.0,19.0,21.0,0.002146724666678046,0.5
IND515761AAA,0.001210285777214911,2,1,1.773584906,1.0,19.0,48.0,0.002146544586414845,0.5
IND505122AAA,0.000809059706697502,2,1,2.65,1.0,14.0,632.5,0.0021440082227483803,0.5
IND845305AAA,0.0008072242717912009,1,1,2.6469573925,1.0,20.0,435.0,0.0021366882536231484,0.5
IND508248AAB,0.0012091845162711305,2,1,1.764705882,1.0,15.0,10.0,0.0021338550282869887,0.5
IND181152AAB,0.0008064900978286806,3,3,2.6396103895,1.0,12.0,75.0,0.0021288196412574565,0.5
IND333504AAA,0.0012124882991024725,1,1,1.7542213885,1.0,2.0,7.0,0.0021269729075915427,0.5
IND760003AAB,0.0008053888368848999,1,2,2.63,1.0,2.0,318.0,0.0021181726410072865,0.5
IND400011AAA,0.0008057559238661601,2,2,2.625,1.0,65.0,40.0,0.0021151093001486702,0.5
IND788151AAA,0.0008046546629223795,1,2,2.606060606,1.0,13.0,47.0,0.002096978818476222,0.5
IND521201AAA,0.0012069819943835692,1,1,1.736842105,1.0,3.0,12.0,0.0020963371478222564,0.5
IND410505AAB,0.0008061230108474204,2,2,2.6,1.0,7.0,26.0,0.002095919828203293,0.5
IND516001AAA,0.0012091845162711305,1,1,1.731961147,1.0,2.0,49.5,0.0020942606017355873,0.5
IND848114AAA,0.0012073490813648295,1,1,1.72,1.0,21.0,30.0,0.0020766404199475067,0.5
IND854334AAA,0.0016078409779197182,2,3,1.285714286,0.875,16.0,21.0,0.002067224114927592,0.5
IND845401AAA,0.0008061230108474204,2,1,2.5634920635,1.0,22.0,42.5,0.0020664899405120865,0.5
IND532201AAA,0.00120808325532735,2,2,1.708333333,0.9523809523809524,21.0,29.0,0.0020638088941148615,0.5
IND591123AAC,0.0012069819943835692,1,1,1.705882353,1.0,19.0,31.0,0.002058969284607676,0.5
IND110043AAA,0.001210285777214911,3,2,1.697826087,0.8947368421052632,38.0,38.5,0.002054854765280546,0.5
IND277201AAA,0.0008219077510416093,1,1,2.490909091,1.0,7.0,20.0,0.0020472974890329092,0.5
IND486771AAA,0.0012110199511774316,3,1,1.6875,1.0,6.0,10.0,0.0020435961676119156,0.5
IND712410AAC,0.0016082080649009783,1,1,1.2676508345,0.6666666666666666,6.0,30.5,0.002038646295521355,0.5
IND483770AAA,0.0008072242717912009,1,1,2.4852537095,1.0,2.0,367.5,0.002006157115867518,0.4
IND591307AAC,0.0008097938806600224,1,3,2.467889908,1.0,7.0,18.0,0.001998482145641026,0.4
IND523316AAB,0.00120808325532735,2,1,1.6513468015,1.0,14.0,17.5,0.001994964419630527,0.4
IND507303AAA,0.0008075913587724611,2,1,2.4685185185,1.0,18.0,246.0,0.0019935542245103975,0.4
IND721434AAB,0.0008061230108474204,1,1,2.47,1.0,2.0,21.0,0.0019911238367931283,0.4
IND458664AAA,0.0008061230108474204,1,1,2.466666667,1.0,7.0,23.0,0.0019884367603590115,0.4
IND721134AAB,0.001217260429858855,1,2,1.625,0.8823529411764706,17.0,24.0,0.0019780481985206396,0.4
IND471001AAA,0.0012051465594772682,2,1,1.620253165,1.0,9.0,28.0,0.0019526425272819044,0.4
IND516360AAB,0.00120808325532735,1,1,1.6129568105,1.0,2.0,32.0,0.0019485861143312595,0.4
IND124507AAA,0.0008064900978286806,2,2,2.4149048625,1.0,12.0,42.5,0.0019475968588045813,0.4
IND244301AAA,0.0012069819943835692,1,1,1.612903226,1.0,11.0,19.0,0.0019467451524651726,0.4
IND68004AAA,0.0008050217499036397,2,2,2.4057017545,1.0,24.0,31.0,0.0019366422361538462,0.4
IND173025AAA,0.0008075913587724611,1,1,2.373737374,1.0,11.0,52.0,0.001917009791237634,0.4
IND741123AAB,0.0008035534019785989,2,1,2.384469697,1.0,18.0,26.0,0.0019160487369392289,0.4
IND802158AAB,0.0008072242717912009,2,1,2.371428571,1.0,11.0,26.0,0.0019142747013303233,0.4
IND414502AAA,0.0012091845162711305,1,1,1.576923077,1.0,7.0,20.0,0.0019067909680590277,0.4
IND515801AAA,0.00120808325532735,2,2,1.568181818,1.0,19.0,32.0,0.0018944941956346019,0.4
IND307001AAA,0.0012124882991024725,1,1,1.557692308,1.0,2.0,11.0,0.0018886836970519246,0.4
IND522647AAA,0.0012091845162711305,1,1,1.56,1.0,19.0,36.0,0.0018863278453829636,0.4
IND212601AAA,0.0008050217499036397,1,1,2.3356681035,1.0,16.0,27.0,0.0018802636238736856,0.4
IND122503AAA,0.000404529853348751,1,1,4.5997151,1.0,2.0,104.5,0.0018607220748490356,0.4
IND480661AAA,0.0012077161683460896,3,2,1.5376791495000002,0.875,8.0,18.5,0.0018570799705798142,0.4
IND135001AAA,0.0008064900978286806,2,1,2.3,1.0,12.0,36.0,0.0018549272250059652,0.4
IND335804AAD,0.0016096764128260192,2,2,1.135135135,0.2727272727272727,11.0,26.0,0.0018272002521795793,0.4
IND400701AAA,0.0008057559238661601,1,2,2.2676470589999997,1.0,18.0,32.5,0.0018271700510269257,0.4
IND843301AAA,0.00120808325532735,2,1,1.509230769,1.0,20.0,70.5,0.0018232764204537198,0.4
IND147001AAD,0.00120808325532735,2,3,1.5,0.7142857142857143,7.0,40.0,0.001812124882991025,0.4
IND754022AAA,0.0008075913587724611,2,1,2.2413273005,1.0,2.0,14.0,0.0018100765600646074,0.4
IND416602AAC,0.0008068571848099408,1,1,2.243150685,1.0,7.0,50.0,0.00180990224680359,0.4
IND847404AAB,0.0008072242717912009,2,1,2.227272727,1.0,7.0,585.0,0.0017979086051329771,0.4
IND332713AAA,0.000809059706697502,1,2,2.21875,1.0,7.0,16.0,0.0017951012242350827,0.4
IND632301AAA,0.0008050217499036397,1,2,2.2289473685,1.0,12.0,20.5,0.001794351111032983,0.4
IND385340AAB,0.001210285777214911,2,1,1.4810457515,0.75,4.0,161.5,0.0017924886084450195,0.4
IND460001AAA,0.0008083255327349816,1,1,2.215384615,1.0,21.0,22.0,0.0017907519491327571,0.4
IND786190AAA,0.0008072242717912009,3,2,2.2147937410000003,1.0,10.0,10.0,0.0017878352647464348,0.4
IND713364AAB,0.0004037956793862306,1,1,4.424325435,1.0,12.0,63.0,0.0017865234948516052,0.4
IND414302AAB,0.0008061230108474204,2,2,2.214285714,1.0,3.0,130.0,0.0017849866666461098,0.4
IND673506AAA,0.001222399647596498,1,1,1.458333333,1.0,17.0,16.0,0.0017826661523374263,0.4
IND470004AAA,0.0008119964025475836,1,4,2.1750957855,1.0,6.0,28.5,0.0017661699530224105,0.4
IND275303AAA,0.0008204394031165685,1,1,2.1525735294999997,1.0,4.0,27.0,0.001766056141707505,0.4
IND415124AAA,0.0016096764128260192,1,1,1.095808383,0.1875,16.0,19.5,0.0017638969070921206,0.4
IND584101AAA,0.0012091845162711305,2,3,1.454545455,1.0,17.0,51.0,0.0017588138423985467,0.4
IND781102AAA,0.0004041627663674908,2,1,4.3455882355,1.0,2.0,571.5,0.0017563249627537032,0.4
IND500050AAA,0.0008083255327349816,2,2,2.153492647,1.0,22.0,156.0,0.0017407230911271408,0.4
IND761200AAA,0.0008064900978286806,2,1,2.144230769,1.0,12.0,7.5,0.001729300882658077,0.4
IND577101AAA,0.0008068571848099408,3,2,2.142857143,0.8888888888888888,9.0,7.0,0.0017289796818508528,0.4
IND507123AAA,0.0012091845162711305,1,1,1.424142032,0.9166666666666666,12.0,11.5,0.0017220504940653049,0.4
IND144040AAA,0.0008072242717912009,2,1,2.1263157895,1.0,10.0,17.0,0.0017164137147772699,0.4
IND506169AAB,0.0008075913587724611,1,1,2.125,1.0,1.0,20.0,0.00171613163739148,0.4
IND335701AAA,0.0016118789347135804,2,1,1.063829787,0.4285714285714285,7.0,21.0,0.0017147648237861351,0.4
IND680012AAA,0.0012069819943835692,1,1,1.418604651,1.0,11.0,34.0,0.0017122302709057873,0.4
IND689101AAA,0.0012157920819338144,1,2,1.4,0.8,10.0,39.5,0.00170210891470734,0.4
IND327001AAB,0.0012058807334397886,1,1,1.4112903225,1.0,4.0,13.5,0.0017018478091927758,0.4
IND136118AAA,0.001210285777214911,1,1,1.400132275,1.0,22.0,31.5,0.0016945601786520566,0.4
IND695609AAA,0.0008153001853789256,1,1,2.076923077,1.0,3.0,16.0,0.0016933157696958686,0.4
IND110092AAC,0.0008064900978286806,3,2,2.098360656,1.0,7.0,47.0,0.0016923070907372945,0.4
IND136128AAA,0.0008075913587724611,1,1,2.0954545455,1.0,22.0,17.5,0.001692270983646275,0.4
IND585307AAB,0.0004023273314611897,2,2,4.2003950835,1.0,20.0,188.0,0.0016899337450272563,0.4
IND125051AAA,0.0016107776737697998,3,1,1.0489583335,0.0,4.0,16.0,0.0016896386643165757,0.4
IND576201AAA,0.0008270469687792522,2,1,2.0412912915,1.0,4.0,20.0,0.00168824377503056,0.4
IND342602AAC,0.0008050217499036397,2,2,2.0945532435,1.0,4.0,20.5,0.0016861609173487143,0.4
IND635601AAB,0.00040269441844244995,1,2,4.181818182,1.0,11.0,22.0,0.0016839948408325532,0.4
IND221010AAA,0.0004034285924049704,1,1,4.166666667,1.0,1.0,2303.0,0.0016809524684885198,0.4
IND713303AAA,0.00040269441844244995,1,1,4.166666666499999,1.0,6.0,22.5,0.0016778934101097588,0.4
IND571432AAB,0.0012069819943835692,1,1,1.378378378,0.8235294117647058,17.0,7.0,0.0016636778836936292,0.4
IND415408AAC,0.0004037956793862306,1,1,4.112244898,1.0,8.0,220.5,0.0016605067223904705,0.4
IND251201AAA,0.000404529853348751,1,2,4.1027346635,1.0,2.0,169.5,0.0016596786517544923,0.4
IND276305AAA,0.0008083255327349816,1,1,2.04,1.0,7.0,38.0,0.0016489840867793626,0.4
IND518422AAB,0.0008061230108474204,1,1,2.0455465585,1.0,14.0,17.0,0.0016489621505665988,0.4
IND574221AAA,0.0008072242717912009,1,1,2.0399061035,1.0,6.0,143.0,0.0016466617189202135,0.4
IND679531AAA,0.0012091845162711305,1,1,1.36,0.9333333333333332,15.0,18.0,0.0016444909421287376,0.4
IND521185AAA,0.0008064900978286806,2,2,2.0227272725,1.0,8.0,41.0,0.0016313095158792654,0.4
IND506343AAA,0.001210285777214911,1,1,1.3475609755,0.5,2.0,20.0,0.0016309338825775013,0.4
IND851127AAA,0.0004030615054237102,1,2,4.0260416665,1.0,20.0,37.0,0.001622742414998073,0.4
IND273304AAA,0.0004089348971238735,2,1,3.967204301,1.0,12.0,386.5,0.0016223282826988237,0.4
IND243201AAA,0.0008013508800910376,2,1,2.0204545455000003,1.0,4.0,10.0,0.0016190930282203627,0.4
IND758001AAA,0.0008064900978286806,4,2,2.0,1.0,6.0,25.5,0.0016129801956573612,0.4
IND483501AAA,0.0008061230108474204,2,1,2.0,1.0,3.0,24.0,0.0016122460216948407,0.4
IND827013AAA,0.0008061230108474204,2,1,2.0,1.0,5.0,37.0,0.0016122460216948407,0.4
IND263401AAA,0.0008068571848099408,3,2,1.985492578,1.0,16.0,600.5,0.0016020089519461118,0.4
IND251309AAB,0.0008072242717912009,1,1,1.97875817,1.0,10.0,40.0,0.0015973016228291394,0.4
IND816107AAA,0.0008072242717912009,1,1,1.974489796,1.0,8.0,33.5,0.0015938560877352568,0.4
IND263601AAA,0.0008064900978286806,1,3,1.975274353,1.0,12.0,19.0,0.0015930392061894538,0.4
IND847103AAA,0.0008061230108474204,1,1,1.96969697,1.0,19.0,46.0,0.001587818051913441,0.4
IND384265AAB,0.00120808325532735,1,2,1.2979824560000002,0.8333333333333334,12.0,13.0,0.001568070870802269,0.3
IND825409AAA,0.0008072242717912009,1,1,1.937215335,1.0,14.0,58.5,0.0015637672380981224,0.3
IND518401AAA,0.0008050217499036397,1,1,1.9416666665,1.0,12.0,14.5,0.0015630838975953967,0.3
IND144601AAA,0.0008050217499036397,1,2,1.941176471,1.0,3.0,19.0,0.0015626892795561917,0.3
IND721401AAA,0.0008072242717912009,1,1,1.930195783,1.0,2.0,33.0,0.001558100885346622,0.3
IND824101AAA,0.0008064900978286806,2,2,1.928571429,1.0,11.0,37.0,0.0015553737604438083,0.3
IND384170AAA,0.0012069819943835692,1,1,1.2864583335000002,0.6666666666666666,12.0,4.5,0.001552732045059193,0.3
IND413709AAA,0.0008050217499036397,4,3,1.928571429,1.0,17.0,28.0,0.001552541946587743,0.3
IND581334AAA,0.0008108951416038031,2,3,1.911923077,1.0,6.0,10.0,0.001550369134259494,0.3
IND581325AAA,0.0008072242717912009,2,1,1.919650469,1.0,14.0,48.5,0.0015495884519321624,0.3
IND250611AAA,0.0008050217499036397,1,1,1.909090909,1.0,11.0,16.0,0.00153685970428831,0.3
IND581110AAE,0.0008061230108474204,2,2,1.885306554,1.0,20.0,35.5,0.0015197889956808546,0.3
IND335523AAB,0.0004037956793862306,3,1,3.754237288,1.0,1.0,82.0,0.0015159447962850797,0.3
IND572201AAB,0.0008039204889598591,2,4,1.88,1.0,7.0,28.0,0.0015113705192445351,0.3
IND518102AAA,0.0008072242717912009,1,1,1.860073024,1.0,14.0,147.5,0.0015014960922768571,0.3
IND140301AAA,0.0008050217499036397,1,2,1.8516483515,1.0,40.0,23.5,0.0014906171961307196,0.3
IND577132AAD,0.0008068571848099408,1,1,1.84,0.9090909090909092,11.0,10.0,0.001484617220050291,0.3
IND132103AAA,0.0008046546629223795,2,2,1.844047619,1.0,8.0,37.0,0.0014838215152792613,0.3
IND509301AAA,0.0008072242717912009,1,2,1.836734694,1.0,19.0,43.0,0.0014826568258377842,0.3
